RowNumber,CustomerId,Surname,CreditScore,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,Geography_France,Geography_Spain,Geography_Germany,Gender_Female,Gender_Male,BalanceSalaryRatio,TenureByAge,CreditScoreGivenAge,Set
1221,15654654,L?,0.7499999999999999,0.2027027027027027,0.7000000000000001,0.45908217157013836,0.3333333333333333,1,1,0.8864238034732317,0,-1,-1,1,1,-1,6.121016970660025e-05,0.3818181818181818,0.40713402911288105,Test
1222,15697625,Bevan,0.882,0.25675675675675674,0.2,0.6528128213331557,0.3333333333333333,1,-1,0.3791409579614853,0,1,-1,-1,-1,1,0.0002034813375950251,0.09729729729729729,0.3930656487303013,Train
1223,15616280,Hsia,0.372,0.37837837837837845,0.1,0.26199246873501514,0.0,1,-1,0.3054439198943499,0,1,-1,-1,-1,1,0.00010136264462386489,0.03913043478260869,0.1616642585051885,Test
1224,15654229,O'Neill,0.6980000000000001,0.39189189189189194,0.1,0.0,0.3333333333333333,-1,1,0.15054367692114595,0,-1,1,-1,-1,1,0.0,0.038297872340425525,0.23827698142315357,Train
1225,15628298,Johnstone,0.29999999999999993,0.39189189189189194,0.8,0.5121047752894413,0.0,1,-1,0.8961632835935831,0,-1,1,-1,1,-1,6.753774459445231e-05,0.3063829787234042,0.13754258533136204,Test
1226,15733387,Pham,0.7139999999999999,0.47297297297297297,0.6000000000000001,0.4370837179350389,0.0,1,1,0.2605192295864255,0,-1,1,-1,1,-1,0.0001982582457459004,0.20377358490566036,0.20181126375192382,Train
1227,15775572,Bergamaschi,0.362,0.3243243243243243,0.6000000000000001,0.35203261212550485,0.3333333333333333,1,-1,0.3762217791799117,0,-1,-1,1,1,-1,0.00011057961209636064,0.2571428571428571,0.18523413897280966,Train
1228,15613844,Murphy,0.41400000000000003,0.13513513513513514,0.7000000000000001,0.5836841563839725,0.3333333333333333,1,-1,0.9216188145967938,0,1,-1,-1,1,-1,7.485179546443811e-05,0.44999999999999996,0.35772280966767367,Train
1229,15578515,Osinachi,0.618,0.27027027027027034,0.30000000000000004,0.0,0.3333333333333333,1,-1,0.7927833108061819,0,1,-1,-1,1,-1,0.0,0.1421052631578947,0.29703649228812207,Train
1230,15607598,Muravyov,0.45000000000000007,0.1756756756756757,0.6000000000000001,0.0,0.3333333333333333,1,1,0.47841988909940897,0,-1,1,-1,1,-1,0.0,0.3483870967741935,0.32573579573141015,Train
1231,15742480,Igwebuike,0.85,0.24324324324324326,0.2,0.43822194899929295,0.3333333333333333,-1,1,0.35838902615199747,0,-1,-1,1,-1,1,0.0001445014464312425,0.09999999999999998,0.3966200906344411,Train
1232,15749482,Zack,0.844,0.16216216216216217,0.4,0.3134860452704124,0.0,1,-1,0.00889534950587781,0,-1,1,-1,-1,1,0.0041384736359398626,0.23999999999999996,0.4966767371601209,Train
1233,15607537,Crawford,0.47399999999999987,0.37837837837837845,0.9,0.42985907146602836,0.0,1,-1,0.697163679131357,1,-1,-1,1,-1,1,7.287158370669215e-05,0.3521739130434782,0.18804183633258897,Train
1234,15575410,Chidiegwu,0.634,0.2837837837837838,0.4,0.3338620473356334,0.3333333333333333,1,-1,0.5917913160706847,0,-1,-1,1,1,-1,6.667436787457478e-05,0.1846153846153846,0.29133743899604925,Train
1235,15684865,Lucchesi,0.842,0.6486486486486487,0.7000000000000001,0.5730337365262527,0.0,1,1,0.6541439707492065,0,1,-1,-1,1,-1,0.00010353122226829532,0.1909090909090909,0.16236954133479814,Train
1236,15600700,Pan,0.346,0.6081081081081081,0.6000000000000001,0.4632449374166221,0.0,1,1,0.5970222656263673,0,-1,-1,1,-1,1,9.170245629266734e-05,0.1714285714285714,0.0819486404833837,Train
1237,15774155,Trevisani,0.624,0.2027027027027027,0.0,0.4124045743034553,0.0,1,1,0.8135347925726907,0,-1,-1,1,-1,1,5.991276555756771e-05,0.0,0.36171381488602034,Train
1238,15634267,Yudin,0.7339999999999999,0.3243243243243243,0.5,0.0,0.3333333333333333,1,-1,0.8633505999822982,0,1,-1,-1,-1,1,0.0,0.21428571428571425,0.29059667673716016,Train
1239,15619626,Wade,0.7919999999999999,0.08108108108108109,0.30000000000000004,0.5480007839039349,0.3333333333333333,-1,1,0.8507337950774299,0,1,-1,-1,-1,1,7.613088360377833e-05,0.22499999999999998,0.6239614803625377,Train
1240,15660422,Chung,0.43800000000000006,0.13513513513513514,0.7000000000000001,0.0,0.3333333333333333,1,-1,0.3698635719711232,0,1,-1,-1,-1,1,0.0,0.44999999999999996,0.36791918429003023,Train
1241,15617934,Septimus,0.45799999999999985,0.24324324324324326,0.9,0.5174594593366574,0.0,1,1,0.30450177991998234,0,1,-1,-1,-1,1,0.00020081994812898854,0.44999999999999996,0.26708836858006035,Train
1242,15760774,Hargraves,0.33799999999999997,0.040540540540540515,0.1,0.5832231325475615,0.3333333333333333,1,1,0.9743715024784866,0,1,-1,-1,1,-1,7.074362245203769e-05,0.0857142857142857,0.47243202416918434,Train
1243,15813132,Chukwukadibia,0.6920000000000001,0.16216216216216217,0.4,0.4544781508699409,0.0,1,1,0.9686174029619827,0,-1,-1,1,-1,1,5.54546176130785e-05,0.23999999999999996,0.43640483383685796,Train
1244,15593331,Sidorov,0.686,0.09459459459459457,0.6000000000000001,0.5842240170102532,0.0,-1,1,0.07311583256200967,0,-1,-1,1,-1,1,0.0009436851051940194,0.43199999999999994,0.5439425981873112,Train
1245,15616709,Bunton,0.47399999999999987,0.27027027027027034,0.0,0.5265979505862322,0.3333333333333333,-1,-1,0.1586088471449023,0,-1,-1,1,1,-1,0.0003922799999673626,0.0,0.25195778343138814,Train
1246,15658052,Cameron,0.5519999999999999,0.35135135135135137,1.0,0.3250480304573064,0.0,1,-1,0.10026982576836087,1,1,-1,-1,1,-1,0.00038293889751899097,0.40909090909090906,0.22292982697061242,Test
1247,15721189,Kung,0.632,0.6486486486486487,0.7000000000000001,0.0,0.3333333333333333,1,1,0.49895385009268384,0,1,-1,-1,1,-1,0.0,0.1909090909090909,0.1245193628124142,Train
1248,15711288,Hay,0.32399999999999995,0.08108108108108109,0.6000000000000001,0.0,0.3333333333333333,1,-1,0.18823162612029445,0,1,-1,-1,-1,1,0.0,0.44999999999999996,0.3919939577039275,Test
1249,15770030,Conti,0.678,0.13513513513513514,0.30000000000000004,0.0,0.3333333333333333,1,1,0.9622790976538258,0,-1,1,-1,1,-1,0.0,0.19285714285714284,0.46988293051359514,Train
1250,15803681,Sims,0.906,0.10810810810810811,0.4,0.0,0.3333333333333333,1,1,0.9060709797785688,0,1,-1,-1,1,-1,0.0,0.27692307692307694,0.6192336741808041,Train
1251,15702789,Carter,0.396,0.1891891891891892,0.5,0.6983501149809471,0.0,1,1,0.7758442431252184,0,-1,-1,1,-1,1,0.00010638225450845485,0.28125,0.29187122356495465,Test
1252,15814930,McGregor,0.47599999999999987,0.2972972972972973,1.0,0.5003406363117392,0.0,1,-1,0.6075210182572435,1,-1,-1,1,1,-1,9.733432281070619e-05,0.44999999999999996,0.23417673716012083,Train
1253,15658306,Lo,0.686,0.6756756756756757,0.4,0.3894250051883616,0.0,1,1,0.3078168465088416,0,1,-1,-1,-1,1,0.0001495039594796408,0.10588235294117646,0.12690487826550562,Train
1254,15699523,Chu,0.29799999999999993,0.5,0.4,0.5054548243073512,0.3333333333333333,1,-1,0.6163495113783366,0,-1,-1,1,1,-1,9.692089719180265e-05,0.1309090909090909,0.10029524855808843,Test
1255,15610383,Dumetolisa,0.5559999999999999,0.37837837837837845,0.1,0.18681062896891723,1.0,1,-1,0.15631772834305674,1,1,-1,-1,1,-1,0.0001412002400201369,0.03913043478260869,0.20924734007618545,Test
1256,15615032,Peng,0.5479999999999999,0.37837837837837845,0.30000000000000004,0.0,0.3333333333333333,1,1,0.3140972462870204,0,-1,1,-1,-1,1,0.0,0.11739130434782608,0.20717851044266383,Train
1257,15781989,Drake-Brockman,0.7659999999999999,0.3243243243243243,0.9,0.4786602002430549,0.0,1,-1,0.9203122398189026,0,1,-1,-1,-1,1,6.147063944258592e-05,0.3857142857142857,0.2996601208459214,Train
1258,15647402,Wan,0.5559999999999999,0.27027027027027034,0.30000000000000004,0.0,0.3333333333333333,1,1,0.24458910825983882,0,1,-1,-1,1,-1,0.0,0.1421052631578947,0.2776276037525839,Train
1259,15740494,Cameron,0.566,0.2027027027027027,0.30000000000000004,0.0,0.3333333333333333,1,-1,0.9555884586978055,0,1,-1,-1,1,-1,0.0,0.16363636363636364,0.34080609722603683,Train
1260,15701265,Tretiakov,0.41800000000000004,0.24324324324324326,0.1,0.4159335768558462,0.3333333333333333,-1,1,0.2708882698297687,0,-1,-1,1,1,-1,0.00018144453469798094,0.04999999999999999,0.25387084592145015,Train
1261,15743532,Ball,0.7079999999999999,0.12162162162162166,0.5,0.5859125511876158,0.0,1,-1,0.3218794894912464,1,-1,-1,1,-1,1,0.00021511183806888153,0.33333333333333326,0.5047834843907352,Train
1262,15794870,Sal,0.7879999999999999,0.27027027027027034,0.6000000000000001,0.29104713391799836,0.3333333333333333,1,-1,0.39383401114806466,0,-1,-1,1,-1,1,8.733517481796217e-05,0.2842105263157894,0.3502544124662108,Test
1263,15747591,Chung,0.63,0.2972972972972973,0.1,0.691246991955977,0.0,-1,1,0.583831805937467,0,-1,1,-1,1,-1,0.00013992823852950048,0.045,0.2799754531722054,Train
1264,15726557,Lai,0.576,0.3243243243243243,0.7000000000000001,0.6603474741477706,0.0,-1,-1,0.16453926349966422,0,1,-1,-1,1,-1,0.0004741907686626252,0.29999999999999993,0.24584592145015105,Test
1265,15732199,Gether,0.9739999999999999,0.1756756756756757,0.9,0.4172156910401351,0.0,-1,1,0.25482943621115817,0,-1,1,-1,-1,1,0.0001934707435923275,0.5225806451612903,0.5268126888217523,Train
1266,15662291,Davidson,0.368,0.5,0.8,0.46621821632839056,0.6666666666666667,1,-1,0.6103328867906884,1,1,-1,-1,1,-1,9.027847207478148e-05,0.2618181818181818,0.11543531996704202,Train
1267,15749050,Justice,0.396,0.24324324324324326,0.30000000000000004,0.0,0.0,1,-1,0.32995811099960043,0,1,-1,-1,1,-1,0.0,0.14999999999999997,0.24660120845921446,Train
1268,15781586,Osonduagwuike,0.9739999999999999,0.27027027027027034,0.2,0.5051168384741391,0.0,1,1,0.3978669962981465,0,-1,-1,1,-1,1,0.00015003537355982033,0.09473684210526315,0.4084810780728256,Train
1269,15617078,Ewing,0.616,0.35135135135135137,0.6000000000000001,0.5917984070743624,0.0,1,-1,0.6526500780824569,0,1,-1,-1,1,-1,0.00010716619286832841,0.24545454545454543,0.24023276572370228,Train
1270,15723339,Chin,0.40800000000000003,0.27027027027027034,0.4,0.5486452686825954,0.3333333333333333,1,1,0.8631728830103275,0,1,-1,-1,1,-1,7.512208825397756e-05,0.1894736842105263,0.23129670853871842,Train
1271,15671322,Chiang,0.7479999999999999,0.16216216216216217,0.7000000000000001,0.4596090787299338,0.0,1,-1,0.07603201105705594,0,-1,-1,1,-1,1,0.0007139444571316483,0.42,0.4586102719033232,Train
1272,15793854,Ahmed,0.7459999999999999,0.3243243243243243,0.2,0.39496406688468616,0.0,1,1,0.0875131075017664,0,1,-1,-1,-1,1,0.0005330895236785424,0.0857142857142857,0.29399546827794565,Train
1273,15756539,Marshall,0.46999999999999986,0.2837837837837838,0.7000000000000001,0.6600704293922685,0.3333333333333333,-1,-1,0.6592651098179876,0,-1,-1,1,1,-1,0.00011833003048891726,0.32307692307692304,0.24131419939577037,Train
1274,15612064,Tsou,0.248,0.2027027027027027,0.5,0.0,0.3333333333333333,1,-1,0.9097565817535573,1,1,-1,-1,-1,1,0.0,0.2727272727272727,0.2261741279868168,Train
1275,15625916,Chien,0.42400000000000004,0.1891891891891892,0.6000000000000001,0.6442004401069774,0.0,1,-1,0.45739828153588663,0,-1,1,-1,-1,1,0.00016644641548936608,0.33749999999999997,0.30228002265861026,Train
1276,15683195,Ubanwa,0.7379999999999999,0.1891891891891892,0.9,0.5843219850737007,0.0,1,1,0.38557617252447607,0,1,-1,-1,-1,1,0.00017909347253385903,0.50625,0.4190072696374622,Train
1277,15690182,Kapustin,0.57,0.25675675675675674,0.5,0.4523297885607659,0.0,1,-1,0.4780464534363032,1,-1,-1,1,-1,1,0.00011182410262165939,0.24324324324324323,0.29275536866171303,Train
1278,15721719,Calabresi,0.7859999999999999,0.3243243243243243,0.7000000000000001,0.3069062821482619,0.3333333333333333,1,1,0.40212260270855865,0,1,-1,-1,-1,1,9.019608662577702e-05,0.29999999999999993,0.30532477341389724,Test
1279,15641690,Hsiao,0.662,0.6621621621621623,0.7000000000000001,0.0,0.3333333333333333,-1,1,0.8185948758106399,0,-1,1,-1,-1,1,0.0,0.18805970149253728,0.12626256932858365,Train
1280,15634896,Grant,0.34199999999999997,0.2837837837837838,0.6000000000000001,0.0,0.3333333333333333,-1,1,0.13683091735260716,0,1,-1,-1,1,-1,0.0,0.27692307692307694,0.20227167092726006,Train
1281,15671590,H?,0.7819999999999999,0.09459459459459457,0.4,0.0,0.3333333333333333,1,1,0.36934562250694936,0,-1,1,-1,-1,1,0.0,0.288,0.5896223564954683,Train
1282,15779182,Chia,0.88,0.37837837837837845,0.8,0.7268470238254904,0.0,-1,-1,0.696341000565554,1,-1,1,-1,-1,1,0.00012336383780630386,0.31304347826086953,0.2930349402338106,Train
1283,15778287,Ugoji,0.5439999999999999,0.22972972972972977,0.8,0.0,0.3333333333333333,1,1,0.658867571853112,0,1,-1,-1,-1,1,0.0,0.41142857142857137,0.30725075528700907,Train
1284,15609510,Gregory,0.638,0.36486486486486486,0.7000000000000001,0.595319717260502,0.0,-1,1,0.8672952766989247,0,1,-1,-1,-1,1,8.112547002596066e-05,0.27999999999999997,0.2381419939577039,Train
1285,15742229,Mackay,0.46599999999999986,0.5540540540540542,0.7000000000000001,0.5079757283126388,0.0,-1,1,0.33773790396982917,0,1,-1,-1,-1,1,0.0001777426453223988,0.2135593220338983,0.11953377029033745,Train
1286,15658532,Nnamutaezinwa,0.33999999999999997,0.6081081081081081,0.5,0.6467897782721265,0.0,1,1,0.1737853465005908,0,-1,1,-1,1,-1,0.00043975242761134283,0.14285714285714282,0.08081570996978855,Test
1287,15590993,Findlay,0.45799999999999985,0.25675675675675674,0.5,0.6066721352880766,0.3333333333333333,-1,-1,0.6010952045920385,0,-1,1,-1,-1,1,0.0001192811685789101,0.24324324324324323,0.2567465501755532,Train
1288,15565701,Ferri,0.6960000000000001,0.2837837837837838,0.9,0.6456561307421672,0.0,-1,-1,0.4510470749956621,0,-1,1,-1,1,-1,0.0001691712633360167,0.41538461538461535,0.31024866372298393,Train
1289,15597239,Ku,0.396,0.2837837837837838,0.7000000000000001,0.5239913942748629,0.0,1,-1,0.824899977947894,0,-1,1,-1,-1,1,7.507499514100447e-05,0.32307692307692304,0.2187427376249128,Train
1290,15688880,Amechi,0.644,0.2972972972972973,1.0,0.41044728558914106,0.0,1,-1,0.00637175850293703,1,-1,-1,1,-1,1,0.007545222355695639,0.44999999999999996,0.28413897280966766,Train
1291,15813917,Kirk,0.606,0.1756756756756757,0.9,0.5712357953781155,0.0,1,-1,0.41837935522842434,0,-1,-1,1,-1,1,0.00016135706990030437,0.5225806451612903,0.38559838222395476,Train
1292,15679611,Andrews,0.7679999999999999,0.25675675675675674,0.2,0.5197525417590864,0.0,-1,-1,0.17270229306898807,0,-1,1,-1,1,-1,0.00035559517759206356,0.09729729729729729,0.35641381562831714,Train
1293,15636589,Murray,0.888,0.3108108108108108,0.7000000000000001,0.0,0.3333333333333333,1,1,0.3713529642080819,0,1,-1,-1,1,-1,0.0,0.3073170731707317,0.3451845847763614,Train
1294,15687752,Griffin,0.582,0.16216216216216217,0.2,0.3487689762803695,0.3333333333333333,-1,1,0.036338420319140474,0,1,-1,-1,-1,1,0.001132617421463932,0.11999999999999998,0.39278700906344405,Train
1295,15584363,Longstaff,0.9480000000000001,0.16216216216216217,0.0,0.5326227074905194,0.0,1,1,0.810289082607389,0,1,-1,-1,-1,1,7.768757961546905e-05,0.0,0.5379154078549849,Train
1296,15737748,McWilliam,0.368,0.2027027027027027,0.30000000000000004,0.6027691163372348,0.0,-1,-1,0.9967204368017145,0,-1,1,-1,1,-1,7.147519267909886e-05,0.16363636363636364,0.26943147486954133,Test
1297,15803365,Coffee,0.606,0.5,0.2,0.2800492821607371,0.0,-1,1,0.31171041834495195,0,-1,1,-1,-1,1,0.00010617087854735258,0.06545454545454545,0.1669115627574842,Train
1298,15793247,Hancock,0.29599999999999993,0.21621621621621623,0.5,0.0,0.3333333333333333,1,1,0.45854419097023763,0,1,-1,-1,-1,1,0.0,0.2647058823529412,0.23291718500088854,Test
1299,15572360,Clark,0.666,0.16216216216216217,1.0,0.22980441979450703,0.0,-1,-1,0.39618443561360106,0,1,-1,-1,-1,1,6.854889077304304e-05,0.5999999999999999,0.42609516616314197,Train
1300,15795166,Creswell,0.5359999999999999,0.3243243243243243,0.8,0.6120903909631198,0.3333333333333333,1,1,0.3833767124760415,0,-1,-1,1,-1,1,0.00018868056886550103,0.3428571428571428,0.23451661631419934,Train
1301,15724620,Dodds,0.376,0.25675675675675674,0.1,0.5370789391023264,0.0,1,-1,0.8125774511465844,0,1,-1,-1,-1,1,7.811696177921238e-05,0.048648648648648644,0.23038295092675753,Train
1302,15800856,Ewen,0.586,0.21621621621621623,0.30000000000000004,0.33133807435520934,0.0,1,1,0.10675669526439774,0,-1,1,-1,-1,1,0.0003666432193579696,0.1588235294117647,0.3343811089390438,Train
1303,15671097,Carter,0.15599999999999992,0.1756756756756757,0.2,0.0,0.3333333333333333,1,-1,0.2724052647027791,0,1,-1,-1,1,-1,0.0,0.11612903225806451,0.2129178442646915,Train
1304,15683930,Ch'iu,0.4859999999999999,0.1891891891891892,0.9,0.5344661252702243,0.3333333333333333,1,-1,0.2696230990059551,1,-1,-1,1,1,-1,0.0002342463124237105,0.50625,0.3253280777945619,Train
1305,15749004,Tsao,0.7359999999999999,0.1756756756756757,0.0,0.4707113952122952,0.3333333333333333,1,-1,0.515817110534056,0,1,-1,-1,1,-1,0.00010784826232895838,0.0,0.43548387096774194,Train
1306,15800434,Burgess,0.922,0.4594594594594595,1.0,0.30656032495105884,0.0,-1,-1,0.7318110379541246,1,-1,-1,1,-1,1,4.950916077434895e-05,0.34615384615384615,0.2554976179409714,Train
1307,15709117,Fanucci,0.9460000000000001,0.37837837837837845,0.30000000000000004,0.3251389837204421,0.0,1,1,0.14181039289252123,1,-1,1,-1,1,-1,0.000270886036958525,0.11739130434782608,0.3101027847103638,Train
1308,15638806,Blackburn,0.59,0.4189189189189189,0.2,0.0,0.3333333333333333,-1,-1,0.0500626309812587,0,-1,1,-1,-1,1,0.0,0.07346938775510203,0.19761545101424255,Train
1309,15662294,Bennett,0.7199999999999999,0.2027027027027027,1.0,0.47161447103881904,0.3333333333333333,1,1,0.9646783267802075,0,1,-1,-1,-1,1,5.7780522989889926e-05,0.5454545454545454,0.39631969239219994,Train
1310,15690079,Boniwell,0.4819999999999999,0.16216216216216217,0.8,0.4976430470235944,0.3333333333333333,-1,-1,0.2523947036942028,0,-1,1,-1,-1,1,0.00023299200156246355,0.4799999999999999,0.35313444108761327,Train
1311,15759317,Vasilieva,0.7959999999999999,0.12162162162162166,0.2,0.36258486463567746,0.0,1,1,0.6583173193039935,0,-1,-1,1,1,-1,6.509372534735776e-05,0.1333333333333333,0.5435548841893253,Test
1312,15750497,Longo,0.9999999999999999,0.25675675675675674,0.7000000000000001,0.6103982298151414,0.0,1,1,0.7611912937685548,0,1,-1,-1,1,-1,9.47740308478008e-05,0.3405405405405405,0.43100351106393403,Train
1313,15596181,Kwemto,0.384,0.27027027027027034,0.8,0.26282487841976,0.0,1,1,0.34044076209277985,1,1,-1,-1,-1,1,9.123342746027715e-05,0.3789473684210526,0.22378359039592938,Train
1314,15576602,Lawrence,0.918,0.27027027027027034,0.30000000000000004,0.0,0.3333333333333333,1,1,0.40028687739679136,0,1,-1,-1,-1,1,0.0,0.1421052631578947,0.39095046907298464,Test
1315,15644833,Duncan,0.65,0.48648648648648657,0.2,0.0,0.0,1,-1,0.7479318774943007,1,1,-1,-1,-1,1,0.0,0.06666666666666665,0.18183534743202417,Test
1316,15734634,Bocharova,0.5139999999999999,0.12162162162162166,0.5,0.40220389880209934,0.0,-1,-1,0.03810208874947557,0,-1,1,-1,1,-1,0.0012457787272664835,0.33333333333333326,0.4193101711983887,Test
1317,15808689,Morres,0.9999999999999999,0.1756756756756757,0.4,0.0,0.3333333333333333,1,1,0.16537194302055844,0,1,-1,-1,1,-1,0.0,0.23225806451612901,0.5367897865705097,Train
1318,15720702,Shih,0.878,0.25675675675675674,0.30000000000000004,0.0,0.0,1,-1,0.6094196495765345,1,1,-1,-1,-1,1,0.0,0.14594594594594593,0.39177961949865264,Train
1319,15665077,Vogel,0.4959999999999999,0.3378378378378379,0.5,0.0,0.6666666666666667,1,1,0.5036037941623425,1,1,-1,-1,1,-1,0.0,0.20930232558139533,0.21530949202557437,Test
1320,15763612,T'an,0.8119999999999999,0.3108108108108108,0.2,0.4959762348131069,0.3333333333333333,-1,1,0.23543013357775666,0,-1,-1,1,-1,1,0.0002489401514323288,0.08780487804878048,0.3231338884385822,Train
1321,15596493,Wisdom,0.674,0.39189189189189194,0.7000000000000001,0.0,0.3333333333333333,1,1,0.8881469680354473,0,1,-1,-1,1,-1,0.0,0.26808510638297867,0.2322025454779199,Train
1322,15704483,Lorenzo,0.7479999999999999,0.2972972972972973,0.6000000000000001,0.0,0.3333333333333333,-1,-1,0.5307401856877332,0,1,-1,-1,-1,1,0.0,0.26999999999999996,0.31506797583081575,Train
1323,15598846,Shahan,0.7000000000000001,0.35135135135135137,0.2,0.23428540249150565,0.0,1,-1,0.0843247530139128,0,1,-1,-1,1,-1,0.00032816704121121606,0.08181818181818182,0.26294287283713264,Train
1324,15629244,Bryant,0.57,0.4324324324324324,0.7000000000000001,0.635531502053284,0.3333333333333333,-1,-1,0.27277209973552474,1,-1,1,-1,-1,1,0.00027532641923694865,0.252,0.18659365558912383,Train
1325,15765537,Liang,0.674,0.10810810810810811,0.2,0.5688425926239614,0.0,1,1,0.7680441982209301,0,-1,-1,1,-1,1,8.753386159258706e-05,0.13846153846153847,0.5130867999070416,Train
1326,15729975,Chidozie,0.5259999999999999,0.37837837837837845,0.8,0.6687799018318554,0.0,-1,1,0.22191519290092201,0,1,-1,-1,1,-1,0.0003561113407045178,0.31304347826086953,0.20148922895047944,Train
1327,15682773,Hayward,0.862,0.27027027027027034,0.30000000000000004,0.5115451058236434,0.3333333333333333,1,-1,0.3160665343540308,0,1,-1,-1,1,-1,0.00019126204565960596,0.1421052631578947,0.3734198600731436,Train
1328,15688007,Liu,0.7060000000000001,0.02702702702702703,0.30000000000000004,0.6586777125326064,0.0,1,1,0.20809587315588635,0,-1,1,-1,-1,1,0.00037401722600752355,0.26999999999999996,0.720713746223565,Train
1329,15574331,Alexeeva,0.4859999999999999,0.5945945945945947,0.30000000000000004,0.471242367767726,0.0,-1,1,0.12378157114004386,1,-1,-1,1,1,-1,0.00044976758957531056,0.08709677419354837,0.11199566319072214,Test
1330,15645572,Calabresi,0.7859999999999999,0.2972972972972973,0.6000000000000001,0.0,0.0,1,-1,0.14135959984178487,1,1,-1,-1,1,-1,0.0,0.26999999999999996,0.3263689577039275,Train
1331,15742854,Lettiere,0.58,0.37837837837837845,0.8,0.0,0.3333333333333333,1,-1,0.44520056665411545,0,-1,1,-1,1,-1,0.0,0.31304347826086953,0.21545382897675025,Test
1332,15575417,Chou,0.9979999999999999,0.25675675675675674,0.7000000000000001,0.5717570030126575,0.3333333333333333,1,1,0.08642095320103069,0,-1,-1,1,-1,1,0.0007814559073102503,0.3405405405405405,0.43036049644810975,Train
1333,15796721,Nnamutaezinwa,0.856,0.27027027027027034,0.30000000000000004,0.5779975845969971,0.3333333333333333,1,1,0.6335146506491369,0,1,-1,-1,-1,1,0.00010782826117153629,0.1421052631578947,0.3715415805374463,Train
1334,15734942,Nnamutaezinwa,0.378,0.27027027027027034,0.8,0.3284501288949629,0.0,1,-1,0.06556541149679794,0,-1,-1,1,1,-1,0.0005915809676241251,0.3789473684210526,0.22190531086023213,Train
1335,15664772,Greece,0.2779999999999999,0.13513513513513514,0.1,0.3167061973249777,0.3333333333333333,1,1,0.839890459538886,0,-1,-1,1,-1,1,4.456633372657393e-05,0.06428571428571428,0.2999433534743203,Train
1336,15576683,Yin,0.43600000000000005,0.3378378378378379,0.9,0.0,0.0,1,-1,0.6293561535126604,1,-1,1,-1,1,-1,0.0,0.3767441860465116,0.19871074264034289,Train
1337,15682563,Larionova,0.5359999999999999,0.27027027027027034,0.5,0.5040851048328029,0.0,1,-1,0.459848465528458,0,-1,1,-1,-1,1,0.00012954998715091523,0.23684210526315785,0.2713666719669264,Train
1338,15650889,Golubev,0.7199999999999999,0.16216216216216217,1.0,0.5322364151915226,0.3333333333333333,1,-1,0.7779850975768184,0,-1,-1,1,1,-1,8.085444851364182e-05,0.5999999999999999,0.44750755287009064,Train
1339,15612108,Norman,0.5499999999999999,0.4594594594594595,0.5,0.6575498840983606,0.0,1,1,0.338916916565532,0,1,-1,-1,-1,1,0.00022927895809221849,0.17307692307692307,0.17039710666976526,Train
1340,15761132,Capon,0.664,0.37837837837837845,0.7000000000000001,0.5102857498835484,0.0,1,1,0.3130487461552578,0,-1,1,-1,-1,1,0.00019263006979379206,0.27391304347826084,0.23717654012872713,Test
1341,15645511,Chukwudi,0.7539999999999999,0.3378378378378379,0.2,0.3882181008233263,0.0,1,1,0.5370684900407989,1,-1,1,-1,-1,1,8.542838987695632e-05,0.08372093023255812,0.2866841143820698,Train
1342,15609824,Fedorov,0.888,0.3108108108108108,0.7000000000000001,0.7048495666108898,0.6666666666666667,1,-1,0.8326529183537028,1,1,-1,-1,1,-1,0.00010004725160680847,0.3073170731707317,0.3451845847763614,Train
1343,15640268,Avdeeva,0.604,0.7162162162162162,0.4,0.0,0.0,1,1,0.6005349510878288,0,-1,1,-1,-1,1,0.0,0.10140845070422534,0.10292115229139186,Train
1344,15645778,Reid,0.64,0.3243243243243243,0.30000000000000004,0.32518796775216585,0.0,1,-1,0.9411709818287646,0,-1,1,-1,-1,1,4.083590225994073e-05,0.12857142857142856,0.2639728096676737,Train
1345,15691104,Kennedy,0.21999999999999997,0.2972972972972973,0.6000000000000001,0.47631920992304094,0.3333333333333333,1,-1,0.45778896884652487,1,-1,-1,1,1,-1,0.00012296479176326022,0.26999999999999996,0.15804380664652568,Train
1346,15714567,Chan,0.43600000000000005,0.10810810810810811,0.6000000000000001,0.0,0.3333333333333333,-1,-1,0.8324976035211362,0,-1,1,-1,1,-1,0.0,0.41538461538461535,0.404194747850337,Train
1347,15777826,Wofford,0.586,0.16216216216216217,0.5,0.37642283366924,0.0,1,1,0.8280931828989667,0,1,-1,-1,-1,1,5.372412094620749e-05,0.29999999999999993,0.3943731117824773,Test
1348,15668445,Mai,0.34199999999999997,0.25675675675675674,0.2,0.0,0.3333333333333333,1,1,0.4318445411536802,0,1,-1,-1,-1,1,0.0,0.09729729729729729,0.21945170245774476,Test
1349,15576162,King,0.5299999999999999,0.1891891891891892,0.7000000000000001,0.3674792422692417,0.0,1,1,0.013721060361264501,0,1,-1,-1,-1,1,0.0031522388886318802,0.39374999999999993,0.34168476208459214,Train
1350,15778135,T'ao,0.45000000000000007,0.3378378378378379,0.30000000000000004,0.0,0.0,1,-1,0.41795456466092507,0,-1,1,-1,-1,1,0.0,0.1255813953488372,0.20258378416356354,Test
